query_label,material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites
Mo-S,mp-1030286,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.117307196666665,-0.478168690937503,5.319285321143312,12
Mo-S,mp-1030309,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.130250038333333,-0.46522584927083704,5.551170236792946,12
Mo-S,mp-1030352,TeMoWS3,"Mo,S,Te,W",4,0.0,0.059740311666665005,-0.700428270572916,4.851597008724394,12
Mo-S,mp-1030353,Te3MoWS,"Mo,S,Te,W",4,0.005999999999999,0.070021339166665,-0.33369741338541803,5.676638737985235,12
Mo-S,mp-1030391,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.117520148333333,-0.477955739270835,5.316182378253315,12
Mo-S,mp-1030398,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.081192102500001,-0.5142837851041691,5.326045871484598,12
Mo-S,mp-1030419,Te3MoWS,"Mo,S,Te,W",4,0.016399999999999002,0.103157997499998,-0.300560755052084,5.661354459933175,12
Mo-S,mp-1030465,MoW3(Se3S)2,"Mo,S,Se,W",4,0.6274000000000001,0.07352857875000701,-0.6366603870833341,5.626360513715517,12
Mo-S,mp-1030513,MoWSe3S,"Mo,S,Se,W",4,0.6558,0.09574481291668101,-0.651023487083331,5.214194293246161,12
Mo-S,mp-1030519,MoWSe3S,"Mo,S,Se,W",4,0.6847000000000001,0.095753555416674,-0.6510147445833351,5.214804417012248,12
Mo-S,mp-1030520,MoW3(SeS3)2,"Mo,S,Se,W",4,0.6825000000000001,0.033615606249995,-0.8165536108333331,5.071798074247469,12
Mo-S,mp-1030522,MoWSe3S,"Mo,S,Se,W",4,0.655899999999999,0.09614568125001101,-0.650622618750001,5.213253154569104,12
Mo-S,mp-1030524,MoW(SeS)2,"Mo,S,Se,W",4,0.6101999999999991,0.07656464583334,-0.740193779791662,4.930711358081437,12
Mo-S,mp-1030535,MoWSe3S,"Mo,S,Se,W",4,0.308899999999999,0.112657050416679,-0.6341112495833321,5.258510814355946,12
Mo-S,mp-1030536,MoW3(SeS)4,"Mo,S,Se,W",4,0.7535000000000001,0.07614247999999,-0.7040366114583441,5.328454325821214,12
Mo-S,mp-1030566,MoW3(SeS)4,"Mo,S,Se,W",4,0.7667,0.018011805833339,-0.762167285624997,5.578882298849962,12
Mo-S,mp-1030567,MoW3(Se3S)2,"Mo,S,Se,W",4,0.5992000000000001,0.07326557958334201,-0.636923386249999,5.626910001362797,12
Mo-S,mp-1030742,MoW(SeS)2,"Mo,S,Se,W",4,0.603699999999999,0.07604608416667301,-0.7407123414583291,4.921721405499116,12
Mo-S,mp-1030745,MoWSeS3,"Mo,S,Se,W",4,0.5539000000000001,0.033459037083328,-0.8373508141666711,4.6280284899065975,12
Mo-S,mp-1080151,MoW3(SeS3)2,"Mo,S,Se,W",4,0.567299999999999,0.05188752624999501,-0.7982816908333341,5.111412528625887,12
Mo-S,mp-1080152,MoW3(SeS)4,"Mo,S,Se,W",4,0.5129,0.09424390333332501,-0.6859351881250101,5.401902577544432,12
Mo-S,mp-1080153,MoW(SeS)2,"Mo,S,Se,W",4,0.5421,0.077113257500005,-0.739645168124996,4.969357513117816,12
Mo-S,mp-1080156,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.1197563875,-0.475719500104167,5.294098804421406,12
Mo-S,mp-1080160,TeMoWS3,"Mo,S,Te,W",4,0.0,0.16899442083333202,-0.59117416140625,4.830729210409592,12
Mo-S,mp-1080164,TeMoWS3,"Mo,S,Te,W",4,0.0,0.168290456666667,-0.5918781255729161,4.83087367966965,12
Mo-S,mp-1080165,TeMoWS3,"Mo,S,Te,W",4,0.0,0.06141086833333201,-0.6987577139062491,4.864493815647794,12
Mo-S,mp-1080168,MoW(SeS)2,"Mo,S,Se,W",4,0.9367999999999991,0.06008921250000201,-0.756669213124998,4.993360184453655,12
Mo-S,mp-2210689,MgMoWS4,"Mg,Mo,S,W",4,0.0,0.293365322857142,-0.944227714999999,2.833507935841471,7
Mo-S,mp-2220114,MgMoW3S8,"Mg,Mo,S,W",4,0.0,0.16002384076923,-1.039090417307691,3.9874296880282403,13
Mo-S,mp-2223878,MgMo(WS3)2,"Mg,Mo,S,W",4,0.0,0.20634175399999802,-1.006240076999998,3.486904822872891,10
Mo-S,mp-2224719,MgMoWS4,"Mg,Mo,S,W",4,0.0,0.28426877571428505,-0.953324262142857,2.86276253295752,7
Mo-S,mp-2226125,MgMoWS4,"Mg,Mo,S,W",4,0.0,0.279495495714285,-0.958097542142857,2.825053446106069,7
Mo-S,mp-2226971,MgMo(WS3)2,"Mg,Mo,S,W",4,0.0,0.212450565999999,-1.000131264999998,3.48603072896019,10
Mo-S,mp-1247258,Mg2MoW3S8,"Mg,Mo,S,W",4,0.809199999999999,0.24545223821428402,-0.9817706607142841,6.191630214660058,14
Mo-S,mp-1027091,MoW(SeS)2,"Mo,S,Se,W",4,0.627699999999999,0.093632239166669,-0.72312618645833,4.917597913848423,12
Mo-S,mp-1027110,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.15316434749999802,-0.442311540104171,5.06339364256008,12
Mo-S,mp-1028483,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.15344528333333302,-0.442030604270835,5.296882603033063,12
Mo-S,mp-1028832,MoW(SeS)2,"Mo,S,Se,W",4,0.554,0.092922102500004,-0.723836323124996,4.919599155594815,12
Mo-S,mp-1029072,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.08269056416666401,-0.512785323437502,5.29172845342856,12
Mo-S,mp-1029077,MoW(SeS)2,"Mo,S,Se,W",4,0.7818,0.059793879166672004,-0.7569645464583291,4.932653986891326,12
Mo-S,mp-1029115,Te2MoWS2,"Mo,S,Te,W",4,0.0,0.0810625075,-0.514413380104168,5.3246725115323095,12
Mo-S,mp-1080170,MoW(SeS)2,"Mo,S,Se,W",4,0.9943000000000001,0.059700568333337006,-0.7570578572916651,4.997666602253868,12
Mo-S,mp-1106055,Rb2MoSO4,"Mo,O,Rb,S",4,0.454999999999999,0.656066010625001,-1.4380277684375011,3.081696979610945,16
Mo-S,mp-1246428,Mg2Mn3MoS8,"Mg,Mn,Mo,S",4,0.0,0.136717924642864,-1.002092048128078,3.349538547815961,14
Mo-S,mp-1246487,Mg2In3MoS8,"In,Mg,Mo,S",4,0.655899999999999,0.11459031035714001,-1.0362119278571411,3.937310551046242,14
Mo-S,mp-1246616,Mg2V3MoS8,"Mg,Mo,S,V",4,0.0,0.24059536892857203,-1.170494603571427,3.346354220181803,14
Mo-S,mp-1246682,Mg2Al3MoS8,"Al,Mg,Mo,S",4,0.8658,0.09614220797618901,-1.321667652857142,2.9245314994833222,14
Mo-S,mp-1246739,Lu3Mg2MoS8,"Lu,Mg,Mo,S",4,0.5636,0.101476562589285,-1.8437138328571412,4.8055649609792255,14
Mo-S,mp-1246965,Y3Mg2MoS8,"Mg,Mo,S,Y",4,0.518799999999999,0.11256094419642601,-1.819010488571427,3.336024458368741,14
Mo-S,mp-1247027,Mg2Sc3MoS8,"Mg,Mo,S,Sc",4,0.42890000000000006,0.09365432526785801,-1.76690564392857,2.953746343051704,14
Mo-S,mp-1247038,Sm3Mg2MoS8,"Mg,Mo,S,Sm",4,0.388399999999999,0.158515471428571,-1.777505670357142,4.116117909371717,14
Mo-S,mp-1247053,Mg2Ga3MoS8,"Ga,Mg,Mo,S",4,0.3632,0.17856154220237802,-1.036451755178571,3.5719289734248623,14
Mo-S,mp-1247076,Mg2Co3MoS8,"Co,Mg,Mo,S",4,0.000699999999999,0.22114000571428302,-0.8686375057142841,3.815556025710155,14
Mo-S,mp-1247085,Dy3Mg2MoS8,"Dy,Mg,Mo,S",4,0.49820000000000003,0.11158885151785501,-1.8234625039285701,4.43802039145496,14
Mo-S,mp-1247087,Mg2Ni3MoS8,"Mg,Mo,Ni,S",4,0.0,0.269036664642857,-0.792780202857142,3.75375926288444,14
Mo-S,mp-1247114,Mg2Cr3MoS8,"Cr,Mg,Mo,S",4,0.33420000000000005,0.11275718773809301,-1.103643943571428,3.379872735362145,14
Mo-S,mp-1247121,La3Mg2MoS8,"La,Mg,Mo,S",4,0.504,0.22232218990260003,-1.783430083928571,3.721737998690029,14
Mo-S,mp-1247178,Mg2Fe3MoS8,"Fe,Mg,Mo,S",4,0.0,0.28979733714285405,-0.8407727721428561,3.8021139672929243,14
Mo-S,mp-1247559,Mg2Ti3MoS8,"Mg,Mo,S,Ti",4,0.0,0.16183237500000502,-1.425723945714285,3.258899918284277,14
Mo-S,mp-1025589,MoW2(Se2S)2,"Mo,S,Se,W",4,0.39880000000000004,0.117723888888885,-0.627988230208346,4.983424932660494,9
Mo-S,mp-1025663,MoW2(SeS2)2,"Mo,S,Se,W",4,1.1235,0.017248524444450002,-0.821783762152777,4.691215462387148,9
Mo-S,mp-1025715,Te2Mo(WS2)2,"Mo,S,Te,W",4,0.0,0.072336741111111,-0.6191738534722231,4.889233739957695,9
Mo-S,mp-1026352,Te4Mo(WS)2,"Mo,S,Te,W",4,0.0,0.12894216555555701,-0.306892248958335,5.356100795183122,9
Mo-S,mp-559561,Na4MoS3O14,"Mo,Na,O,S",4,2.7865,0.0,-2.092612203432601,2.6912322735089163,88
Mo-S,mp-558183,MoS2N2Cl5,"Cl,Mo,N,S",4,0.5402,0.138750484199994,-0.7019046200000001,2.208546591148091,20
Mo-S,mp-1247218,MgMoWS4,"Mg,Mo,S,W",4,0.3597,0.27597045642857104,-0.961622581428571,5.458500048209547,14
Mo-S,mp-1193654,Cs2Mo(SO)2,"Cs,Mo,O,S",4,2.342,0.130398940178571,-1.608473800615764,3.503165317830942,28
Mo-S,mp-1193903,K2MoS3O,"K,Mo,O,S",4,1.921599999999999,0.22047421294642702,-1.251283868499998,2.607487152577689,28
Mo-S,mp-1193927,Rb2MoS3O,"Mo,O,Rb,S",4,1.9705,0.20764080589285402,-1.273279488928571,3.004324000452461,28
Mo-S,mp-1194448,Cs2MoS3O,"Cs,Mo,O,S",4,2.1503,0.20585913830356903,-1.300489904544333,3.320949705927659,28
Mo-S,mp-1199487,MoH8(S2N)2,"H,Mo,N,S",4,1.7787000000000002,0.0,-0.575086519333333,2.077016712003626,60
Mo-S,mp-1213388,Cu3MoSO9,"Cu,Mo,O,S",4,0.0,0.018830959910705002,-1.447196947321429,4.313809408473238,56
Mo-S,mp-557872,K4MoS3O14,"K,Mo,O,S",4,2.7304,0.0,-2.145927878818181,2.5878189582526723,88
Mo-S,mp-1246543,MgInMoS4,"In,Mg,Mo,S",4,0.0369,0.221300043214285,-0.9800100566666661,3.930363891396063,14
Mo-S,mp-1246614,MgVMoS4,"Mg,Mo,S,V",4,0.0,0.289885192499999,-1.06682918142857,3.5395724344476953,14
Mo-S,mp-1246620,DyMgMoS4,"Dy,Mg,Mo,S",4,0.0,0.210007440892853,-1.496014521666666,4.302477122271351,14
Mo-S,mp-1246689,MgGaMoS4,"Ga,Mg,Mo,S",4,0.0,0.259601718214286,-0.9885923674999991,3.693420205102408,14
Mo-S,mp-1246769,MgMnMoS4,"Mg,Mn,Mo,S",4,0.0,0.23747007571428502,-0.9627270982758621,3.536001091571568,14
Mo-S,mp-1246946,MgNiMoS4,"Mg,Mo,Ni,S",4,0.0,0.32811708166666503,-0.840670182857141,3.839560578625369,14
Mo-S,mp-1247018,YMgMoS4,"Mg,Mo,S,Y",4,0.0,0.211270853392854,-1.492431160714284,3.529902628093276,14
Mo-S,mp-1247044,MgAlMoS4,"Al,Mg,Mo,S",4,0.277499999999999,0.18903184095237802,-1.173355821428571,3.269281348463279,14
Mo-S,mp-1247109,SmMgMoS4,"Mg,Mo,S,Sm",4,0.0,0.24545673035714,-1.46121175642857,4.079003769100038,14
Mo-S,mp-1247111,MgFeMoS4,"Fe,Mg,Mo,S",4,0.0,0.353981229285714,-0.85269017142857,3.964598700388055,14
Mo-S,mp-1247143,MgCoMoS4,"Co,Mg,Mo,S",4,0.0097,0.35376289863095,-0.8382241757142841,3.849507795626756,14
Mo-S,mp-1247144,LaMgMoS4,"La,Mg,Mo,S",4,0.0,0.29444263623377204,-1.460926239285715,3.819051351473716,14
Mo-S,mp-1247147,MgCrMoS4,"Cr,Mg,Mo,S",4,0.0,0.21023372690476103,-1.021948427142856,3.5790310193231063,14
Mo-S,mp-1247187,MgTiMoS4,"Mg,Mo,S,Ti",4,0.0,0.22922416785714103,-1.252282071190475,3.5244912454021833,14
Mo-S,mp-1247214,LuMgMoS4,"Lu,Mg,Mo,S",4,0.0,0.19934022660714001,-1.51344109595238,4.547466029598887,14
Mo-S,mp-1247507,MgScMoS4,"Mg,Mo,S,Sc",4,0.0,0.18892064624999902,-1.4674403921428572,3.291063432094359,14
Mo-S,mp-2239906,MgMo(WS3)2,"Mg,Mo,S,W",4,0.0,0.22881331699999902,-0.9837685139999981,4.4026430393189955,10
Mo-S,mp-1078111,CuMoS4N,"Cu,Mo,N,S",4,0.0,1.019998768571427,0.31943076642857204,2.697903067571155,7
Mo-S,mp-2223049,MgMoW2(Se2S)2,"Mg,Mo,S,Se,W",5,0.0,0.315894788499998,-0.8221478669375001,5.146383348851139,10
Mo-S,mp-2239829,MgMoW2(Se2S)2,"Mg,Mo,S,Se,W",5,0.0,0.316243566499998,-0.8217990889375001,5.145724656568039,10
Mo-S,mp-2239832,MgMoW2(SeS2)2,"Mg,Mo,S,Se,W",5,0.0,0.267429843249998,-0.9078823999687481,4.782632690937136,10
Mo-S,mp-1201166,MoH9S2(ClO)4,"Cl,H,Mo,O,S",5,1.7119,0.079132799696965,-1.1298890883125,1.9867779492649582,80
Mo-S,mp-1204852,CsMoS(ClO)2,"Cl,Cs,Mo,O,S",5,0.39790000000000003,0.45187000919173004,-1.386841898343596,2.80560274443499,56
Mo-S,mp-643086,MoP4C5S3O5,"C,Mo,O,P,S",5,2.2275,0.55324873255128,-0.650051957420634,1.978392265794839,144
Mo-S,mp-24234,MoH8S2(NO)2,"H,Mo,N,O,S",5,2.2132,0.134385968111113,-0.769435118666666,2.068950960459125,30
Mo-S,mp-744317,K2MoH2S2O9,"H,K,Mo,O,S",5,2.9943,0.133127055820309,-1.8188748652812512,2.783693548759598,64
Mo-S,mp-1025652,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.135504477222212,-0.46268594986111405,5.183935612038193,9
Mo-S,mp-1025692,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.087281782777768,-0.510908644305557,5.204761612426233,9
Mo-S,mp-1025722,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.115319936111099,-0.48287049097222506,5.186864270182311,9
Mo-S,mp-1025747,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.087920278333321,-0.5102701487500031,5.1987673370667,9
Mo-S,mp-1025768,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.088052702777766,-0.510137724305558,5.199192051120702,9
Mo-S,mp-1025836,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.136622646111099,-0.46156778097222606,5.175757360968645,9
Mo-S,mp-1025856,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.11550457166665401,-0.48268585541667103,5.178458249576468,9
Mo-S,mp-1025888,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.136247872777765,-0.46194255430556,5.173509144049984,9
Mo-S,mp-1025895,Te2MoW2(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.11465227166665601,-0.48353815541666806,5.015354750351619,9
Mo-S,mp-1026912,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.11936003208332802,-0.406125729895838,5.532074431484168,12
Mo-S,mp-1026929,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.125671216249994,-0.352109471145837,5.905278497565609,12
Mo-S,mp-1026930,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.18622972708333302,-0.483308095364587,5.526510175183291,12
Mo-S,mp-1026948,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.210716562500003,-0.425410468489583,5.368217250366271,12
Mo-S,mp-1026976,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.21074607833333603,-0.42538095265625003,5.366470964413539,12
Mo-S,mp-1026988,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.20011711875000002,-0.506000037864585,5.115321447089826,12
Mo-S,mp-1027001,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.198016554999998,-0.40153114182291905,5.7655701748742025,12
Mo-S,mp-1027002,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.18512108875000102,-0.48441673369791705,5.151326528617994,12
Mo-S,mp-1027015,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.13991017458332702,-0.385575587395839,5.520089144894628,12
Mo-S,mp-1027023,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.184592137916666,-0.521525018697919,5.125460104583065,12
Mo-S,mp-1027049,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.210494370000002,-0.425632660989582,5.368780059166794,12
Mo-S,mp-1027050,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.18439581708333103,-0.521721339531254,5.117169873917625,12
Mo-S,mp-1027061,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.19771309583333202,-0.401834600989583,5.765908251221807,12
Mo-S,mp-1027072,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.155999999999999,0.11813708041666202,-0.40734868156250503,5.285610743214777,12
Mo-S,mp-1027074,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.108099999999999,0.11887648541666301,-0.406609276562505,5.52808858679112,12
Mo-S,mp-1027093,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.093181662083335,-0.6129354945312521,5.130548402637626,12
Mo-S,mp-1027106,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.183691097083336,-0.522426059531251,4.942351996058728,12
Mo-S,mp-1027107,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.21014951,-0.425977520989585,5.221774524248672,12
Mo-S,mp-1027119,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.210722680833335,-0.42540435015625105,5.367586707201702,12
Mo-S,mp-1027134,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.19652669833333203,-0.40302099848958506,5.533889623422117,12
Mo-S,mp-1027135,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.11991024000000201,-0.5162167909895831,5.378548454203927,12
Mo-S,mp-1027138,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.06635678916666801,-0.569770241822917,5.441437832523124,12
Mo-S,mp-1027153,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.18733432791666602,-0.48220349453125205,5.617965178496893,12
Mo-S,mp-1027155,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.185685457083334,-0.48385236536458304,5.24796756598813,12
Mo-S,mp-1027164,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.200344329583334,-0.50577282703125,5.115230627487104,12
Mo-S,mp-1027170,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.000499999999999,0.11322427541666201,-0.41226148656250405,5.353594007329478,12
Mo-S,mp-1027171,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.198342978750002,-0.507774177864585,4.889487746660254,12
Mo-S,mp-1027173,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.092596528749997,-0.613520627864588,4.314194598203396,12
Mo-S,mp-1027174,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.18534620874999702,-0.484191613697921,5.1589679558033374,12
Mo-S,mp-1027176,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.18030000000000002,0.125420889583327,-0.35235979781250604,5.651160259773847,12
Mo-S,mp-1027286,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.093029587083336,-0.6130875695312501,5.135062632662859,12
Mo-S,mp-1027309,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.119647759166667,-0.5164792718229161,5.382896002128565,12
Mo-S,mp-1027311,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.11898777624999801,-0.406497985729169,5.534120981065783,12
Mo-S,mp-1027348,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.21049563333333401,-0.425631397656251,5.3694763288574,12
Mo-S,mp-1027350,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.092157747916669,-0.6139594086979181,4.916120624602504,12
Mo-S,mp-1027359,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.094026721249999,-0.6120904353645871,5.132345595053811,12
Mo-S,mp-1027372,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.118767267916666,-0.40671849406250205,5.437292222755363,12
Mo-S,mp-1027382,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.18557025708333702,-0.520546899531249,5.118916460730949,12
Mo-S,mp-1027480,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.18506154541666903,-0.521055611197918,5.187858344885147,12
Mo-S,mp-1027511,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.15759999999999902,0.139068084583328,-0.38641767739584004,5.376058471664996,12
Mo-S,mp-1027526,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.21023300833333203,-0.42589402265625104,5.150668305448749,12
Mo-S,mp-1027535,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.092749371249997,-0.613367785364587,4.93275524067938,12
Mo-S,mp-1027609,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.201458754583338,-0.504658402031248,5.096343909415041,12
Mo-S,mp-1027713,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.21112531833333,-0.42500171265625303,5.369873661815199,12
Mo-S,mp-1027736,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.140000887083331,-0.38548487489583705,5.52321949395028,12
Mo-S,mp-1027740,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.184440362083336,-0.52167679453125,5.125280273766878,12
Mo-S,mp-1027759,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.20144055208333703,-0.5046766045312501,5.102239106901709,12
Mo-S,mp-1028416,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.12446285333333401,-0.511664177656252,5.389308909626132,12
Mo-S,mp-1028439,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.12470779750000101,-0.5114192334895851,5.383459422644009,12
Mo-S,mp-1028463,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.181336009166667,-0.41821168765624805,5.781215677033462,12
Mo-S,mp-1028471,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.138460690416664,-0.38702507156250404,5.533884159667516,12
Mo-S,mp-1028490,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.17112282208332902,-0.498415000364587,5.532250052097104,12
Mo-S,mp-1028509,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0966,0.186015312916669,-0.48352250953125003,5.543904810305788,12
Mo-S,mp-1028510,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.126663602083329,-0.351117085312504,5.894599585090231,12
Mo-S,mp-1028517,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.197154716666666,-0.40239298015625,5.76878688790857,12
Mo-S,mp-1028525,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.16002004583333101,-0.439527650989584,5.563910054887323,12
Mo-S,mp-1028528,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.210082984166668,-0.426044046822918,5.3739162891062975,12
Mo-S,mp-1028535,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.148280773749998,-0.521257048697918,5.08880982894062,12
Mo-S,mp-1028570,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.181262841666669,-0.418284855156249,5.781782360494772,12
Mo-S,mp-1028621,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.019099999999999003,0.090346851249996,-0.38743383614583604,5.920765813722627,12
Mo-S,mp-1028626,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.00019999999999900002,0.11062805124999602,-0.36715263614583604,5.914433984552576,12
Mo-S,mp-1028651,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.013900000000000001,0.12555896291666302,-0.35222172447916905,5.9029894493291915,12
Mo-S,mp-1028668,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.09150000000000001,0.18590427791666603,-0.483633544531253,5.528972879371809,12
Mo-S,mp-1028674,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.11114548624999801,-0.36663520114583503,5.9044863231252975,12
Mo-S,mp-1028689,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.091830111249997,-0.38595057614583506,5.901611108622809,12
Mo-S,mp-1028694,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.046400000000000004,0.091170115416662,-0.38661057197917104,5.910180035106694,12
Mo-S,mp-1028709,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.16050369416666702,-0.43904400265625004,5.6917684109959925,12
Mo-S,mp-1028728,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.18158519916666502,-0.41796249765625204,5.766314085945183,12
Mo-S,mp-1028765,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.196692254999998,-0.40285544182291705,5.769482951974366,12
Mo-S,mp-1028791,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.12534898541666,-0.35243170197917,5.894478745825457,12
Mo-S,mp-1028795,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.186131285416667,-0.483406537031252,5.5243259981016095,12
Mo-S,mp-1028825,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.09248971041666101,-0.385290976979173,5.913348416215833,12
Mo-S,mp-1028850,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.181342392500003,-0.41820530432291503,5.688298259412185,12
Mo-S,mp-1028854,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.11880746124999302,-0.40667830072917305,5.536529987646264,12
Mo-S,mp-1028871,Te2MoW3(SeS2)2,"Mo,S,Se,Te,W",5,0.0,0.186316532083335,-0.48322129036458206,5.529792706778588,12
Mo-S,mp-1028872,TeMoWSeS2,"Mo,S,Se,Te,W",5,0.0,0.200294418750001,-0.5058227378645861,5.117784937043535,12
Mo-S,mp-1028873,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.029900000000000003,0.11976006750000301,-0.516366963489583,5.380570032379605,12
Mo-S,mp-1028881,TeMoWSe2S,"Mo,S,Se,Te,W",5,0.0,0.21056956166667,-0.42555746932291505,5.371513767957149,12
Mo-S,mp-1028901,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.19741459999999802,-0.40213309682291704,5.7641206457435565,12
Mo-S,mp-1028910,Te4MoW3(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.090675873749994,-0.38710481364583804,5.924020625908022,12
Mo-S,mp-1028911,Te2MoW3(Se2S)2,"Mo,S,Se,Te,W",5,0.0,0.16107183333333,-0.43847586348958606,5.78435175876815,12
Mo-S,mp-1028919,Te2MoWSeS,"Mo,S,Se,Te,W",5,0.0,0.118137917916662,-0.407347844062504,5.3055240442501255,12
